-251;81;150;1735921212526;world
-244;60;218;1736204606644;world
-311;93;95;1736169280509;world
-242;64;221;1736202367044;world
-234;83;141;1735921153376;world
-244;60;224;1736204616098;world
-320;107;92;1736171233139;world
-244;59;224;1736204616799;world
-335;106;204;1735771989029;world
-309;96;104;1736105342830;world
-311;92;104;1736103602791;world
-322;103;95;1736169944059;world
-309;96;110;1736105485132;world
-309;96;115;1736105482229;world
-313;92;89;1736169207215;world
-229;60;227;1736201575288;world
-221;78;173;1736204271339;world
-313;91;121;1736102921397;world
-244;63;218;1736201314739;world
-217;88;124;1735911894446;world
-313;92;95;1736169230562;world
-217;88;122;1735912058899;world
-229;60;235;1736201571091;world
-324;103;89;1736169947211;world
-244;63;224;1736201307546;world
-322;107;92;1736171230090;world
-337;106;203;1735771959978;world
-281;90;130;1736128463133;world
-302;80;114;1735767301119;world
-302;80;113;1735767300418;world
-313;91;104;1736102903903;world
-313;91;110;1736102847050;world
-221;78;167;1736204343090;world
-229;60;219;1736204712005;world
-313;91;115;1736102842602;world
-229;60;223;1736204685741;world
-221;77;172;1736203618893;world
-268;82;132;1735921241078;world
-244;62;218;1736204604142;world
-242;66;221;1736203035249;world
-244;62;224;1736204614798;world
-229;59;219;1736204712791;world
-221;77;168;1736203612394;world
-221;80;176;1736204399491;world
-229;62;231;1736201614751;world
-223;76;172;1736203649695;world
-221;80;175;1736204392990;world
-229;62;235;1736201568141;world
-217;90;124;1735911895394;world
-217;90;130;1735911906846;world
-229;63;211;1736201082899;world
-283;88;130;1736128442761;world
-236;83;145;1735921202175;world
-229;62;219;1736201515790;world
-221;80;165;1736204848740;world
-313;92;140;1736112599566;world
-229;62;223;1736204683541;world
-283;87;142;1736128424981;world
-221;80;167;1736204344539;world
-229;62;227;1736201564141;world
-221;80;173;1736204271889;world
-313;92;148;1736112553529;world
-223;76;168;1736203625294;world
-229;61;227;1736201574740;world
-221;79;173;1736204271490;world
-313;92;121;1736103627295;world
-221;79;174;1736204284540;world
-236;83;136;1735921199929;world
-229;61;235;1736201571489;world
-270;80;137;1735921221177;world
-283;87;130;1736128442415;world
-337;106;204;1735771960728;world
-217;88;132;1735912188345;world
-283;86;130;1736128341518;world
-217;88;130;1735911905291;world
-313;92;104;1736103602392;world
-324;103;95;1736169941358;world
-221;79;167;1736204343392;world
-229;61;219;1736204711456;world
-281;90;142;1736129081382;world
-221;79;166;1736204847141;world
-283;86;142;1736128380686;world
-229;61;223;1736204684241;world
-315;92;89;1736169208099;world
-317;88;89;1736169077003;world
-229;64;231;1736203184740;world
-219;87;153;1735917830241;world
-315;92;95;1736169231362;world
-229;64;235;1736203195393;world
-317;88;95;1736169072700;world
-281;94;130;1736130353749;world
-326;103;89;1736170093316;world
-324;107;92;1736171228568;world
-283;90;130;1736128443881;world
-315;91;110;1736102910348;world
-283;89;142;1736128425881;world
-221;82;170;1736204353642;world
-221;82;169;1736204349090;world
-315;91;115;1736102913552;world
-219;87;143;1735917816191;world
-221;82;172;1736204530792;world
-229;63;231;1736201130489;world
-219;86;146;1735917660644;world
-219;86;152;1735917662043;world
-229;63;235;1736201136338;world
-219;86;150;1735917661593;world
-219;86;151;1735917661842;world
-283;89;130;1736128443382;world
-229;63;215;1736201093394;world
-229;63;219;1736201102541;world
-229;63;223;1736201118042;world
-283;88;142;1736128425382;world
-221;81;168;1736204346290;world
-219;86;144;1735917660245;world
-229;63;227;1736201124145;world
-219;86;145;1735917660444;world
-221;81;172;1736204527691;world
-231;62;232;1736201381894;world
-317;90;89;1736169077953;world
-231;62;233;1736201382489;world
-229;66;235;1736203196502;world
-231;62;230;1736201380688;world
-231;62;231;1736201381288;world
-219;89;153;1735917853442;world
-231;62;234;1736201383089;world
-317;90;95;1736169074151;world
-231;62;235;1736201383688;world
-283;92;130;1736130015399;world
-231;62;216;1736201371596;world
-231;62;217;1736201372245;world
-231;62;214;1736201722993;world
-231;62;215;1736201370595;world
-315;92;140;1736112598916;world
-231;62;220;1736201374296;world
-231;62;221;1736201375099;world
-283;91;142;1736130447190;world
-231;62;218;1736201373096;world
-231;62;219;1736201373687;world
-219;89;143;1735917815642;world
-231;62;224;1736201376888;world
-231;62;225;1736201377489;world
-221;84;173;1736204545841;world
-231;62;222;1736201375688;world
-231;62;223;1736201376288;world
-315;92;148;1736112552330;world
-231;62;228;1736201379291;world
-231;62;229;1736201380090;world
-229;66;231;1736203199595;world
-231;62;226;1736201378089;world
-231;62;227;1736201378688;world
-317;89;89;1736169077453;world
-229;65;231;1736203185241;world
-255;81;147;1735921213925;world
-229;65;235;1736203195994;world
-317;89;95;1736169073601;world
-283;91;130;1736130014889;world
-231;62;212;1736201723700;world
-231;62;213;1736201723141;world
-231;62;211;1736201725849;world
-326;103;95;1736170091064;world
-315;92;110;1736103606692;world
-281;94;142;1736130555239;world
-283;90;142;1736128426490;world
-221;83;172;1736204532689;world
-315;92;115;1736103630989;world
-220;89;153;1735917853191;world
-305;83;110;1736381904790;world
-305;83;115;1736381907298;world
-316;92;140;1736112443330;world
-232;62;221;1736202275043;world
-239;84;123;1735921119715;world
-220;89;143;1735917815392;world
-316;92;148;1736112528780;world
-305;82;110;1736381905093;world
-232;62;213;1736201805541;world
-305;82;115;1736381907451;world
-314;95;139;1736115155580;world
-305;81;115;1736381907499;world
-314;95;140;1736114859784;world
-314;96;110;1736105484580;world
-314;95;141;1736114859184;world
-316;91;140;1736112442830;world
-314;95;142;1736114856987;world
-282;94;142;1736130554141;world
-316;92;110;1736103606841;world
-314;95;143;1736114861385;world
-314;95;144;1736114861635;world
-284;90;142;1736129085518;world
-314;95;145;1736114861937;world
-314;96;115;1736105483929;world
-314;95;146;1736114862836;world
-314;95;147;1736114864087;world
-316;92;115;1736103630592;world
-314;95;148;1736114865189;world
-314;95;149;1736115214182;world
-316;91;148;1736112528280;world
-314;96;121;1736105345679;world
-222;87;153;1735917851492;world
-316;96;95;1736169355854;world
-303;89;110;1736105022179;world
-318;92;95;1736169223208;world
-284;94;130;1736130020093;world
-305;85;110;1736381904546;world
-307;81;108;1736381912141;world
-286;90;130;1736128464734;world
-303;89;115;1736102889101;world
-305;85;115;1736381907091;world
-222;88;105;1735872833540;world
-316;94;139;1736115157109;world
-307;80;117;1736381796542;world
-222;88;106;1735872849534;world
-214;103;145;1735920536276;world
-316;94;140;1736114827381;world
-316;94;141;1736114826331;world
-316;94;142;1736114825839;world
-318;91;110;1736102911049;world
-318;90;141;1736112944929;world
-316;94;143;1736114824783;world
-316;94;144;1736114824490;world
-222;88;107;1735872849335;world
-222;88;113;1735872847839;world
-316;94;147;1736114786690;world
-318;91;115;1736102914050;world
-316;94;148;1736114788694;world
-222;88;111;1735872848447;world
-318;90;147;1736113189980;world
-316;94;149;1736115212990;world
-222;88;112;1735872848141;world
-222;87;143;1735917816842;world
-316;96;89;1736169339012;world
-318;92;89;1736169220006;world
-222;86;151;1735917619593;world
-222;86;152;1735917614444;world
-222;86;150;1735917610944;world
-222;87;123;1735921111275;world
-303;88;110;1736102859750;world
-307;80;108;1736381815693;world
-305;84;110;1736381904646;world
-303;88;115;1736102858803;world
-305;84;115;1736381907197;world
-316;93;140;1736112443840;world
-318;89;141;1736112944680;world
-222;86;144;1735917629143;world
-316;93;148;1736112529331;world
-318;89;147;1736113189531;world
-222;86;145;1735917629294;world
-222;86;146;1735917609044;world
-303;90;138;1736113637129;world
-303;91;110;1736102891698;world
-222;89;153;1735917852741;world
-303;91;112;1736102897799;world
-307;83;108;1736381910991;world
-303;91;111;1736102898098;world
-303;91;114;1736102897399;world
-303;91;113;1736102897551;world
-303;91;115;1736102889951;world
-303;90;146;1736113574079;world
-288;88;136;1736133021686;world
-305;88;89;1736169092812;world
-318;93;139;1736115158382;world
-307;83;117;1736381798047;world
-222;90;107;1735872834945;world
-222;90;108;1735872835146;world
-318;92;140;1736112593863;world
-236;58;218;1736202161139;world
-222;90;105;1735872834399;world
-318;92;141;1736112951031;world
-222;90;106;1735872834639;world
-222;90;111;1735872835845;world
-320;89;110;1736102875601;world
-222;90;112;1735872836091;world
-222;89;143;1735917814943;world
-222;90;110;1735872835593;world
-318;92;147;1736113191780;world
-320;89;115;1736102877498;world
-318;92;148;1736112539564;world
-222;90;113;1735872836254;world
-316;98;90;1736170214906;world
-316;98;91;1736170215706;world
-316;98;92;1736170907467;world
-316;98;93;1736170216657;world
-316;98;94;1736170217458;world
-303;89;138;1736113636679;world
-316;97;95;1736169352602;world
-303;89;142;1736113602080;world
-303;90;110;1736102891252;world
-305;86;110;1736381904441;world
-307;82;108;1736381911342;world
-303;90;115;1736102889500;world
-303;89;146;1736113573632;world
-305;86;115;1736381906992;world
-234;62;213;1736201767039;world
-307;82;117;1736381797596;world
-222;89;106;1735872839943;world
-288;86;136;1736129631083;world
-222;89;107;1735872840281;world
-307;81;117;1736381797093;world
-284;94;142;1736130551091;world
-222;89;105;1735872833845;world
-318;92;110;1736103608044;world
-318;91;141;1736112945379;world
-222;89;110;1735872838205;world
-286;90;142;1736129084134;world
-222;89;111;1735872837541;world
-320;88;110;1736102854050;world
-222;89;108;1735872838690;world
-318;92;115;1736103630139;world
-318;91;147;1736113190433;world
-222;89;112;1735872837100;world
-320;88;115;1736102855049;world
-222;89;113;1735872836786;world
-316;97;89;1736169343314;world
-303;93;110;1736103578293;world
-320;92;95;1736169224609;world
-307;85;108;1736381910747;world
-303;92;142;1736113603480;world
-309;81;106;1736381900642;world
-286;94;130;1736130020539;world
-288;90;130;1736128467032;world
-303;93;115;1736103581092;world
-303;92;146;1736113575031;world
-290;86;130;1736128345333;world
-303;92;148;1736112590161;world
-288;90;136;1736129644932;world
-305;90;89;1736169093813;world
-290;86;133;1736128358069;world
-307;85;117;1736381801493;world
-290;86;136;1736128361083;world
-320;90;140;1736112439429;world
-309;80;119;1736381803640;world
-320;91;110;1736102876498;world
-320;91;111;1736102915547;world
-236;60;218;1736202159789;world
-320;91;112;1736102915700;world
-320;91;113;1736102915848;world
-305;89;95;1736169097299;world
-320;91;114;1736102916002;world
-320;91;115;1736102878347;world
-224;87;146;1735919026732;world
-320;90;148;1736112537262;world
-224;87;145;1735917149999;world
-224;87;150;1735919030731;world
-320;92;89;1736169221456;world
-224;87;151;1735917154997;world
-303;92;138;1736113638081;world
-303;92;111;1736103619845;world
-303;91;142;1736113603080;world
-303;92;110;1736103577895;world
-303;92;113;1736103618695;world
-309;80;106;1736381814596;world
-303;92;112;1736103619193;world
-307;84;108;1736381910898;world
-303;92;115;1736103580645;world
-303;91;146;1736113574530;world
-224;87;125;1735921163126;world
-303;92;114;1736103618194;world
-307;84;117;1736381802145;world
-288;89;136;1736133022285;world
-305;89;89;1736169093264;world
-318;93;140;1736114851339;world
-236;59;218;1736202161642;world
-318;93;141;1736114850481;world
-320;89;140;1736112438729;world
-318;93;142;1736114849983;world
-320;90;110;1736102876098;world
-318;93;143;1736114849481;world
-318;93;144;1736114849280;world
-305;88;95;1736169096799;world
-318;93;145;1736114849080;world
-318;93;146;1736114848730;world
-318;93;147;1736114777945;world
-314;103;89;1736169990654;world
-320;90;115;1736102877903;world
-318;93;148;1736114784789;world
-318;93;149;1736115209645;world
-320;89;148;1736112536862;world
-314;103;95;1736170016218;world
-303;91;138;1736113637631;world
-224;86;148;1735920589626;world
-305;91;110;1736102899353;world
-303;94;142;1736113604481;world
-309;83;106;1736383636949;world
-303;95;115;1736103581895;world
-303;94;146;1736113578580;world
-290;88;130;1736128406984;world
-305;91;115;1736102927002;world
-305;92;89;1736169094814;world
-290;88;133;1736132577888;world
-290;88;136;1736128411983;world
-305;92;91;1736169200161;world
-236;63;218;1736204645399;world
-305;92;90;1736169199810;world
-305;92;93;1736169201361;world
-309;83;119;1736381877000;world
-320;94;110;1736103593542;world
-305;92;92;1736169200460;world
-320;93;110;1736103593293;world
-320;92;141;1736114745483;world
-290;87;139;1736128414564;world
-320;92;142;1736114744741;world
-320;92;143;1736114743993;world
-320;92;144;1736114743340;world
-305;91;95;1736169098249;world
-320;92;145;1736114742682;world
-224;89;145;1735917151446;world
-320;93;115;1736103591790;world
-320;92;146;1736114742080;world
-290;87;142;1736128416615;world
-320;92;147;1736114729182;world
-320;92;148;1736114738529;world
-236;62;224;1736201598441;world
-320;92;149;1736115199590;world
-224;89;146;1735919025832;world
-224;89;150;1735919029781;world
-303;95;110;1736103579245;world
-224;89;151;1735917156796;world
-303;93;142;1736113604080;world
-303;94;110;1736103578746;world
-309;82;106;1736381901297;world
-307;86;108;1736381910648;world
-303;94;115;1736103581540;world
-303;93;146;1736113578138;world
-290;87;130;1736128406484;world
-290;87;133;1736128409032;world
-307;86;117;1736381799545;world
-260;82;132;1735921244375;world
-288;91;136;1736129889340;world
-305;91;89;1736169094313;world
-236;62;218;1736202157338;world
-320;92;139;1736115159833;world
-320;92;140;1736114746141;world
-290;87;136;1736128411584;world
-309;82;119;1736381877247;world
-320;91;140;1736112439829;world
-286;94;142;1736130551691;world
-309;81;119;1736381873849;world
-320;92;110;1736103593095;world
-320;92;111;1736103605994;world
-288;90;142;1736129086968;world
-305;90;95;1736169097799;world
-236;61;218;1736202158147;world
-320;92;112;1736103605691;world
-290;86;139;1736128363665;world
-320;92;113;1736103605442;world
-290;86;142;1736128373985;world
-320;92;114;1736103605291;world
-320;92;115;1736103790339;world
-320;91;148;1736112537812;world
-318;97;89;1736169307909;world
-224;88;145;1735917150848;world
-224;88;146;1735919026284;world
-224;88;151;1735917156697;world
-224;88;150;1735919030131;world
-318;97;95;1736169314311;world
-322;92;95;1736169226560;world
-288;94;130;1736130136742;world
-290;90;130;1736128407836;world
-290;90;132;1736129122032;world
-305;92;148;1736112568565;world
-290;90;131;1736129121634;world
-223;58;223;1736203957752;world
-290;90;134;1736129119182;world
-288;94;136;1736129890989;world
-290;90;133;1736128410734;world
-290;90;136;1736128413813;world
-290;90;135;1736129119532;world
-290;90;138;1736129118232;world
-309;85;119;1736381876346;world
-320;96;110;1736105346980;world
-290;90;137;1736129117983;world
-290;90;140;1736129116881;world
-288;94;142;1736130547140;world
-290;90;139;1736129816483;world
-305;93;95;1736169281760;world
-320;95;115;1736103592343;world
-290;89;142;1736128417412;world
-322;92;89;1736169222257;world
-309;85;106;1736381895593;world
-309;84;106;1736383636501;world
-305;92;110;1736103615990;world
-303;96;115;1736105344330;world
-305;92;115;1736103621292;world
-223;57;223;1736203957451;world
-290;89;130;1736128407385;world
-290;89;133;1736132577146;world
-288;93;136;1736129890292;world
-305;93;89;1736169283060;world
-290;89;136;1736128412384;world
-309;84;119;1736381876698;world
-320;95;110;1736103593791;world
-290;89;139;1736128415437;world
-305;92;95;1736169098799;world
-290;88;139;1736128414986;world
-305;92;94;1736169202162;world
-290;88;142;1736128416983;world
-320;94;115;1736103591992;world
-316;103;89;1736169960452;world
-236;63;224;1736201288194;world
-224;90;148;1735917171098;world
-316;103;95;1736169965805;world
-303;96;110;1736105343829;world
-223;60;223;1736203954801;world
-228;86;123;1735921109076;world
-290;92;130;1736130134949;world
-307;91;115;1736102927296;world
-290;92;133;1736130512089;world
-290;92;136;1736130509940;world
-307;92;89;1736169204362;world
-290;92;139;1736130457291;world
-290;92;142;1736130455190;world
-307;92;95;1736169198759;world
-290;91;142;1736130454640;world
-320;98;89;1736169849852;world
-320;98;95;1736169873117;world
-307;90;138;1736112859381;world
-307;91;110;1736102900148;world
-290;91;130;1736130134443;world
-290;91;133;1736130511639;world
-223;59;223;1736203956050;world
-290;91;136;1736130509389;world
-309;86;119;1736381876193;world
-290;91;139;1736130456440;world
-290;90;142;1736128417934;world
-290;90;141;1736129116468;world
-320;96;115;1736105346479;world
-320;97;89;1736169306408;world
-307;89;138;1736112858982;world
-320;97;95;1736169313013;world
-309;86;106;1736381895444;world
-228;89;96;1736127371033;world
-228;89;95;1736127371282;world
-223;62;223;1736203953751;world
-309;89;115;1736102839548;world
-307;92;148;1736112567764;world
-228;89;98;1736127502838;world
-309;89;121;1736102886051;world
-228;89;106;1735871371597;world
-228;89;107;1735871346496;world
-228;88;111;1735871360195;world
-228;88;112;1736209922402;world
-320;100;89;1736171016314;world
-228;88;114;1735872075288;world
-228;89;88;1736127508468;world
-309;89;104;1736102870402;world
-320;100;95;1736169874116;world
-307;92;138;1736112860330;world
-228;89;90;1736127376983;world
-309;89;110;1736102833448;world
-228;89;91;1736127377133;world
-309;88;110;1736102830899;world
-228;88;95;1736127370884;world
-223;61;223;1736203954199;world
-228;88;96;1736127370733;world
-307;92;115;1736103620793;world
-290;93;130;1736130135394;world
-290;93;133;1736130512539;world
-309;88;115;1736102828902;world
-290;93;136;1736130510343;world
-290;93;139;1736130457792;world
-309;88;121;1736102857348;world
-228;88;107;1735871344446;world
-228;88;105;1735871826641;world
-228;88;106;1735871428943;world
-290;93;142;1736130455643;world
-318;103;89;1736169962003;world
-211;88;130;1735913808528;world
-316;107;92;1736171235636;world
-320;99;89;1736171016885;world
-318;103;95;1736169968107;world
-309;88;104;1736102866703;world
-307;91;138;1736112859830;world
-320;99;95;1736169873616;world
-228;88;91;1736127376432;world
-307;92;110;1736103616892;world
-228;88;90;1736127376583;world
